order_id,customer_id,item_count,grand_total,payment_mode,promo_code,vendor_discount_amount,promo_code_discount_percentage,is_favorite,is_rated,vendor_rating,driver_rating,deliverydistance,preparationtime,delivery_time,order_accepted_time,driver_accepted_time,ready_for_pickup_time,picked_up_time,delivered_time,delivery_date,vendor_id,created_at,LOCATION_NUMBER,LOCATION_TYPE,CID X LOC_NUM X VENDOR
324990,CFGN8QM,6,50.8,1,,0,0,No,No,,0,4.36,45,,1/5/2020 22:35,1/5/2020 22:39,1/5/2020 22:52,1/5/2020 23:01,1/5/2020 23:09,,134,1/5/2020 22:34,0,Home,CFGN8QM X 0 X 134
324992,V8MUH8U,4,17.9,1,,0,0,No,No,,0,4.73,40,,1/5/2020 22:37,1/5/2020 22:41,1/5/2020 22:45,1/5/2020 22:51,1/5/2020 23:00,,79,1/5/2020 22:35,0,Home,V8MUH8U X 0 X 79
325000,EOBIBVU,1,6.5,1,,0,0,No,No,,0,8.38,50,,1/5/2020 22:38,1/5/2020 22:43,1/5/2020 22:39,1/5/2020 22:46,1/5/2020 23:00,,79,1/5/2020 22:37,0,Other,EOBIBVU X 0 X 79
325001,TAXY1ZC,1,9,1,,0,0,No,No,,0,8.85,45,,1/5/2020 22:41,1/5/2020 22:45,1/5/2020 22:50,1/5/2020 23:13,1/5/2020 23:28,,90,1/5/2020 22:39,1,Home,TAXY1ZC X 1 X 90
325002,KFWSOC7,2,9.8,1,,0,0,No,No,,0,6.69,45,,1/5/2020 22:39,1/5/2020 22:44,1/5/2020 22:53,1/5/2020 23:00,1/5/2020 23:20,,583,1/5/2020 22:39,0,Home,KFWSOC7 X 0 X 583
325003,R8G1BTF,5,17.4,1,,0,0,No,No,,0,8.94,45,,1/5/2020 22:42,1/5/2020 22:58,1/5/2020 22:55,1/5/2020 23:18,1/5/2020 23:43,,90,1/5/2020 22:40,2,Home,R8G1BTF X 2 X 90
325006,WJIIN07,2,7.3,1,,0,0,No,No,,0,10.51,40,,1/5/2020 22:42,1/5/2020 22:52,1/5/2020 22:47,1/5/2020 23:17,1/5/2020 23:32,,573,1/5/2020 22:42,0,Home,WJIIN07 X 0 X 573
325008,G1B4OCM,4,29.1,1,,0,0,No,No,,0,0.46,30,,1/5/2020 22:44,1/5/2020 22:48,1/5/2020 23:57,1/5/2020 23:57,1/5/2020 23:59,,578,1/5/2020 22:42,0,Home,G1B4OCM X 0 X 578
325010,LGQ4RZX,1,6.5,1,,0,0,No,No,,0,4.33,35,,1/5/2020 22:44,1/5/2020 23:11,1/5/2020 22:47,1/5/2020 23:28,1/5/2020 23:44,,573,1/5/2020 22:43,0,Work,LGQ4RZX X 0 X 573
325013,VY5NEUL,5,28,1,,0,0,No,No,,0,6.88,40,,1/5/2020 22:46,1/5/2020 23:11,1/5/2020 22:58,1/5/2020 23:36,1/6/2020 0:20,,573,1/5/2020 22:44,0,Home,VY5NEUL X 0 X 573
325014,W3G8JGI,1,8.4,1,,0,0,No,No,,0,5.67,50,,1/5/2020 22:49,1/5/2020 22:59,1/5/2020 22:53,1/5/2020 23:11,1/5/2020 23:26,,681,1/5/2020 22:44,0,,W3G8JGI X 0 X 681
325015,R39OPLV,1,8.7,1,,0,0,No,Yes,5,5,4.18,40,,1/5/2020 22:46,1/5/2020 22:54,1/5/2020 22:55,1/5/2020 23:26,1/5/2020 23:44,,105,1/5/2020 22:45,0,Home,R39OPLV X 0 X 105
325016,QM9PYPE,1,3.7,1,,0,0,No,No,,0,3.53,35,,1/5/2020 23:02,1/5/2020 23:14,1/5/2020 23:02,1/5/2020 23:21,1/6/2020 0:44,,849,1/5/2020 22:46,0,Other,QM9PYPE X 0 X 849
325017,5YIM36U,5,17.9,1,,0,0,No,No,,0,10.14,45,,1/5/2020 22:47,1/5/2020 22:52,1/5/2020 23:07,1/5/2020 23:28,1/5/2020 23:34,,4,1/5/2020 22:47,1,Other,5YIM36U X 1 X 4
325019,32VMUF3,5,38.1,1,,0,0,No,Yes,5,5,12.69,45,,1/5/2020 22:50,1/5/2020 22:54,1/5/2020 23:01,1/5/2020 23:30,1/5/2020 23:42,,159,1/5/2020 22:47,4,Home,32VMUF3 X 4 X 159
325021,YALSE53,2,8.7,1,,0,0,No,No,,0,5.05,35,,1/5/2020 22:48,1/5/2020 22:59,1/5/2020 23:03,1/5/2020 23:11,1/5/2020 23:22,,583,1/5/2020 22:48,0,Home,YALSE53 X 0 X 583
325025,52KIQTO,4,9.5,1,,0,0,No,No,,0,3.74,35,,1/5/2020 22:50,1/5/2020 22:54,1/5/2020 23:09,1/5/2020 23:17,1/5/2020 23:24,,192,1/5/2020 22:49,0,Home,52KIQTO X 0 X 192
325026,UDSB6MU,1,8.2,1,,0,0,No,No,,0,11.87,45,,1/5/2020 22:53,1/5/2020 22:57,1/5/2020 23:01,1/5/2020 23:13,1/5/2020 23:30,,159,1/5/2020 22:49,0,,UDSB6MU X 0 X 159
325028,8B5GDE0,1,7.3,1,,0,0,No,No,,0,5.88,45,1/5/2025 21:40,1/5/2020 22:55,1/5/2020 23:02,1/5/2020 23:13,1/5/2020 23:20,1/5/2020 23:40,,157,1/5/2020 22:50,0,Work,8B5GDE0 X 0 X 157
325029,BWSPQGG,2,4.9,1,,0,0,No,No,,0,0,,,1/5/2020 22:52,1/5/2020 23:00,1/5/2020 23:09,1/5/2020 23:38,1/6/2020 0:02,,192,1/5/2020 22:51,3,Work,BWSPQGG X 3 X 192
325032,5J03NWX,3,7.9,1,,0,0,No,Yes,5,5,7.21,35,,1/5/2020 22:53,1/5/2020 22:57,1/5/2020 23:01,1/5/2020 23:07,1/5/2020 23:20,,191,1/5/2020 22:52,2,,5J03NWX X 2 X 191
325035,0WU0PF5,1,13.3,1,,0,0,No,No,,0,10.32,50,,1/5/2020 22:55,1/5/2020 22:59,1/5/2020 23:00,1/5/2020 23:17,1/5/2020 23:36,,79,1/5/2020 22:55,0,,0WU0PF5 X 0 X 79
325037,Y4XEBS4,2,7.1,1,,0,0,No,Yes,4,5,2.21,35,,1/5/2020 22:56,1/5/2020 23:01,1/5/2020 22:59,1/5/2020 23:07,1/5/2020 23:16,,79,1/5/2020 22:55,0,,Y4XEBS4 X 0 X 79
325038,GAX4DPL,1,7.9,1,,0,0,No,Yes,1,5,4.85,40,,1/5/2020 22:57,1/5/2020 23:03,1/6/2020 0:35,1/6/2020 0:35,1/6/2020 0:39,,145,1/5/2020 22:56,0,Other,GAX4DPL X 0 X 145
325040,GGSCT92,2,31.3,1,,0,0,No,No,,0,2.9,35,,1/5/2020 22:59,1/5/2020 23:04,1/5/2020 23:16,1/5/2020 23:30,1/5/2020 23:31,,104,1/5/2020 22:58,1,Other,GGSCT92 X 1 X 104
325041,SXSU5CN,2,11.1,1,,0,0,No,No,,0,1.34,30,,1/5/2020 22:59,1/5/2020 23:03,1/5/2020 23:02,1/5/2020 23:11,1/5/2020 23:17,,547,1/5/2020 22:58,1,Other,SXSU5CN X 1 X 547
325042,RR8JAXJ,2,15.8,1,,0,0,No,No,,0,8.86,45,,1/5/2020 23:04,1/5/2020 23:08,1/5/2020 23:27,1/5/2020 23:42,1/6/2020 0:18,,84,1/5/2020 22:59,0,Home,RR8JAXJ X 0 X 84
325045,C8D4BO3,8,73.9,1,,0,0,No,No,,0,7.47,40,,1/5/2020 23:03,1/5/2020 23:10,1/5/2020 23:18,1/5/2020 23:22,1/5/2020 23:42,,92,1/5/2020 23:02,5,Other,C8D4BO3 X 5 X 92
325047,4ROLZEK,3,13.9,1,,0,0,No,No,,0,1.98,35,,1/5/2020 23:09,1/5/2020 23:13,1/5/2020 23:19,1/5/2020 23:26,1/5/2020 23:38,,547,1/5/2020 23:04,3,Other,4ROLZEK X 3 X 547
325049,RD70JOZ,2,25.9,1,,0,0,No,No,,0,6.5,45,,1/5/2020 23:14,1/5/2020 23:20,1/6/2020 1:18,1/6/2020 1:18,1/6/2020 1:20,,259,1/5/2020 23:04,0,Other,RD70JOZ X 0 X 259
325050,AX98XE0,1,5.2,1,,0,0,No,Yes,5,5,2.33,35,,1/5/2020 23:15,1/5/2020 23:20,1/5/2020 23:21,1/5/2020 23:46,1/5/2020 23:56,,86,1/5/2020 23:05,1,,AX98XE0 X 1 X 86
325051,U1AYQM5,1,5.7,1,,0,0,No,No,,0,0,,,1/5/2020 23:07,1/5/2020 23:17,1/5/2020 23:17,1/5/2020 23:33,1/5/2020 23:43,,189,1/5/2020 23:06,5,,U1AYQM5 X 5 X 189
325054,7MEVTSG,2,11.7,1,,0,0,No,Yes,1,5,0.85,35,,1/5/2020 23:10,1/5/2020 23:16,1/5/2020 23:26,1/5/2020 23:28,1/5/2020 23:36,,84,1/5/2020 23:07,0,Work,7MEVTSG X 0 X 84
325055,U1AYQM5,2,5.3,1,,0,0,No,No,,0,0,,,1/5/2020 23:08,1/5/2020 23:17,1/5/2020 23:10,1/5/2020 23:30,1/5/2020 23:38,,846,1/5/2020 23:07,4,,U1AYQM5 X 4 X 846
325058,RSF467R,3,13.3,1,,0,0,No,No,,0,1,30,,1/5/2020 23:09,1/5/2020 23:13,1/5/2020 23:19,1/5/2020 23:26,1/5/2020 23:54,,547,1/5/2020 23:09,0,Home,RSF467R X 0 X 547
325061,91YPP6V,1,10.5,1,,0,0,No,No,,0,7.79,45,,1/5/2020 23:11,1/5/2020 23:16,1/5/2020 23:19,1/5/2020 23:32,1/5/2020 23:49,,356,1/5/2020 23:10,2,Home,91YPP6V X 2 X 356
325062,99HEX6L,1,7.3,1,,0,0,No,No,,0,3.68,45,,1/5/2020 23:19,1/5/2020 23:24,1/5/2020 23:20,1/5/2020 23:34,1/5/2020 23:41,,679,1/5/2020 23:11,1,Home,99HEX6L X 1 X 679
325065,5D8KL6H,2,21,1,,0,0,No,Yes,5,3,11.44,45,,1/5/2020 23:13,1/5/2020 23:17,1/5/2020 23:26,1/5/2020 23:43,1/6/2020 0:10,,13,1/5/2020 23:12,5,Work,5D8KL6H X 5 X 13
325068,WQTOX6L,1,25.2,1,,0,0,No,No,,0,3.82,35,,1/5/2020 23:13,1/5/2020 23:23,1/5/2020 23:13,1/5/2020 23:44,1/5/2020 23:50,,845,1/5/2020 23:12,0,Other,WQTOX6L X 0 X 845
325069,0WID5QE,4,17.5,1,,0,0,No,No,,0,2.57,35,,1/5/2020 23:14,1/5/2020 23:20,1/5/2020 23:14,1/5/2020 23:34,1/5/2020 23:45,,846,1/5/2020 23:13,2,,0WID5QE X 2 X 846
325072,NPNBR0I,3,22.7,1,,0,0,No,No,,0,11.24,50,,1/5/2020 23:15,1/5/2020 23:20,1/5/2020 23:26,1/5/2020 23:42,1/6/2020 0:26,,67,1/5/2020 23:14,1,Home,NPNBR0I X 1 X 67
325081,TDP5K4L,2,15.5,1,,0,0,No,No,,0,5.87,40,,1/5/2020 23:21,1/5/2020 23:26,1/5/2020 23:28,1/5/2020 23:33,1/5/2020 23:48,,159,1/5/2020 23:21,1,,TDP5K4L X 1 X 159
325082,FMNU3WN,3,15.2,1,,0,0,No,No,,0,5.09,35,,1/5/2020 23:22,1/5/2020 23:34,1/5/2020 23:29,1/5/2020 23:50,1/5/2020 23:56,,573,1/5/2020 23:21,0,Work,FMNU3WN X 0 X 573
325083,T3591ES,2,13.3,1,,0,0,No,No,,0,1.68,35,,1/5/2020 23:25,1/5/2020 23:30,1/6/2020 1:07,1/6/2020 1:08,1/6/2020 1:11,,84,1/5/2020 23:21,1,Home,T3591ES X 1 X 84
325085,YGAL6J5,1,7.3,1,,0,0,No,Yes,5,5,14.91,55,,1/5/2020 23:23,1/5/2020 23:28,1/5/2020 23:26,1/5/2020 23:54,1/6/2020 0:12,,176,1/5/2020 23:22,1,Home,YGAL6J5 X 1 X 176
325086,SYDMVYY,1,5.7,1,,0,0,No,No,,0,9.99,50,,1/5/2020 23:22,1/5/2020 23:27,1/5/2020 23:29,1/5/2020 23:48,1/6/2020 0:00,,115,1/5/2020 23:22,2,Work,SYDMVYY X 2 X 115
325087,NHJOQCR,2,20.1,1,,0,0,No,No,,0,12.67,50,,1/5/2020 23:24,1/5/2020 23:32,1/5/2020 23:32,1/5/2020 23:44,1/6/2020 0:00,,391,1/5/2020 23:23,0,Home,NHJOQCR X 0 X 391
325089,CSGUKZ8,2,10.1,1,,0,0,No,No,,0,12.79,55,,1/5/2020 23:25,1/5/2020 23:34,1/5/2020 23:25,1/5/2020 23:50,1/5/2020 23:58,,401,1/5/2020 23:24,4,Home,CSGUKZ8 X 4 X 401
325091,N0641TI,1,10.3,1,,0,0,No,No,,0,7.44,45,,1/5/2020 23:25,1/5/2020 23:30,1/5/2020 23:32,1/5/2020 23:47,1/6/2020 0:06,,401,1/5/2020 23:25,5,,N0641TI X 5 X 401
325093,BRP0U1C,1,5.4,1,,0,0,No,No,,0,13.85,50,,1/5/2020 23:34,1/5/2020 23:38,1/5/2020 23:35,1/5/2020 23:48,1/6/2020 0:18,,149,1/5/2020 23:26,1,Work,BRP0U1C X 1 X 149
325094,CAC9LMW,1,6.8,1,,0,0,No,No,,0,8.19,50,,1/5/2020 23:30,1/5/2020 23:35,1/5/2020 23:30,1/5/2020 23:50,1/6/2020 0:02,,386,1/5/2020 23:28,0,Home,CAC9LMW X 0 X 386
325097,287E0GA,2,29.6,1,,0,0,No,No,,0,10.6,50,,1/5/2020 23:31,1/5/2020 23:34,1/5/2020 23:44,1/5/2020 23:52,1/6/2020 0:18,,188,1/5/2020 23:29,3,Home,287E0GA X 3 X 188
325098,4TOLTN9,2,7.6,1,,0,0,No,Yes,5,5,3.69,35,,1/5/2020 23:48,1/5/2020 23:53,1/5/2020 23:49,1/6/2020 0:01,1/6/2020 0:14,,845,1/5/2020 23:31,2,Home,4TOLTN9 X 2 X 845
325099,L67QLI0,1,6.3,1,,0,0,No,No,,0,6.77,45,1/5/2025 22:20,1/5/2020 23:32,1/5/2020 23:40,1/5/2020 23:36,1/6/2020 0:00,1/6/2020 0:18,,79,1/5/2020 23:31,0,,L67QLI0 X 0 X 79
325100,HJHKYRG,1,9.8,1,,0,0,No,No,,0,4.86,40,,1/5/2020 23:32,1/5/2020 23:37,1/5/2020 23:32,1/6/2020 0:00,1/6/2020 0:18,,846,1/5/2020 23:31,0,,HJHKYRG X 0 X 846
325101,EVC12IN,2,10.3,1,,0,0,No,No,,0,10.19,45,,1/5/2020 23:33,1/5/2020 23:37,1/5/2020 23:38,1/5/2020 23:54,1/6/2020 0:10,,573,1/5/2020 23:32,1,Home,EVC12IN X 1 X 573
325102,B56MNAB,2,15.7,1,,0,0,No,No,,0,1.84,35,,1/5/2020 23:32,1/5/2020 23:37,1/5/2020 23:33,1/5/2020 23:46,1/5/2020 23:49,,846,1/5/2020 23:32,0,Work,B56MNAB X 0 X 846
325103,NKJXVKD,3,14.1,1,,0,0,No,Yes,4,5,2.89,40,,1/5/2020 23:35,1/5/2020 23:40,1/6/2020 0:26,1/6/2020 0:27,1/6/2020 0:31,,79,1/5/2020 23:34,0,,NKJXVKD X 0 X 79
325104,NJQ0H3A,3,9,1,,0,0,No,No,,0,3.23,35,,1/5/2020 23:45,1/5/2020 23:50,1/6/2020 0:30,1/6/2020 0:31,1/6/2020 0:35,,192,1/5/2020 23:35,1,Home,NJQ0H3A X 1 X 192
325105,B28LJKM,1,15.6,1,,0,0,No,No,,0,4.9,40,,1/5/2020 23:44,1/5/2020 23:48,1/5/2020 23:53,1/6/2020 0:08,1/6/2020 0:28,,188,1/5/2020 23:37,4,Work,B28LJKM X 4 X 188
325113,5WLY543,2,5.3,1,,0,0,No,No,,0,2.78,30,,1/5/2020 23:46,1/5/2020 23:50,1/5/2020 23:46,1/6/2020 0:03,1/6/2020 0:09,,846,1/5/2020 23:46,0,,5WLY543 X 0 X 846
325114,GSO5B5S,3,12.2,1,,0,0,No,No,,0,0,,,1/5/2020 23:46,1/5/2020 23:50,1/5/2020 23:53,1/5/2020 23:56,1/6/2020 0:12,,159,1/5/2020 23:46,1,Work,GSO5B5S X 1 X 159
325117,086S0XK,3,26.9,1,,0,0,No,No,,0,4.3,40,1/5/2025 22:40,1/5/2020 23:51,1/5/2020 23:54,1/6/2020 0:04,1/6/2020 0:06,1/6/2020 0:18,,188,1/5/2020 23:48,3,Work,086S0XK X 3 X 188
325119,CRDS63E,1,7.4,1,,0,0,No,No,,0,3.47,35,1/5/2025 22:24,1/5/2020 23:49,1/5/2020 23:54,1/5/2020 23:50,1/6/2020 0:06,1/6/2020 0:26,,845,1/5/2020 23:49,0,Home,CRDS63E X 0 X 845
325121,IU77UQZ,1,5,1,,0,0,No,No,,0,3.23,35,,1/5/2020 23:52,1/5/2020 23:56,1/5/2020 23:52,1/6/2020 0:10,1/6/2020 0:20,,849,1/5/2020 23:52,0,,IU77UQZ X 0 X 849
325122,J6CHJ6H,4,13.3,1,,0,0,No,No,,0,2.78,40,,1/5/2020 23:53,1/5/2020 23:58,1/6/2020 0:26,1/6/2020 0:27,1/6/2020 0:31,,79,1/5/2020 23:52,0,Home,J6CHJ6H X 0 X 79
325123,61LBS22,2,17.7,1,,0,0,No,No,,0,8.6,50,,1/6/2020 0:01,1/6/2020 0:07,1/6/2020 0:21,1/6/2020 0:28,1/6/2020 0:42,,149,1/5/2020 23:54,1,,61LBS22 X 1 X 149
325124,3DI4O2Z,1,5.2,1,,0,0,No,No,,0,7.91,40,,1/5/2020 23:57,1/6/2020 0:00,1/6/2020 0:04,1/6/2020 0:07,1/6/2020 0:20,,578,1/5/2020 23:56,1,Home,3DI4O2Z X 1 X 578
325126,8VII1DY,1,9.5,1,,0,0,No,No,,0,0.02,30,,1/5/2020 23:57,1/6/2020 0:01,1/6/2020 0:04,1/6/2020 0:10,1/6/2020 0:14,,578,1/5/2020 23:57,3,,8VII1DY X 3 X 578
325128,BGMTMR4,1,8.6,1,,0,0,No,Yes,5,5,4.12,35,,1/5/2020 23:59,1/6/2020 0:04,1/5/2020 23:59,1/6/2020 0:10,1/6/2020 0:28,,858,1/5/2020 23:57,0,,BGMTMR4 X 0 X 858
325129,KCY9VVV,2,10.1,1,,0,0,No,No,,0,2.18,35,,1/5/2020 23:58,1/6/2020 0:02,1/5/2020 23:59,1/6/2020 0:20,1/6/2020 0:32,,846,1/5/2020 23:58,0,,KCY9VVV X 0 X 846
325130,IW70NTJ,4,16.1,1,,0,0,No,Yes,4,5,1.27,30,,1/6/2020 0:00,1/6/2020 0:08,1/6/2020 0:00,1/6/2020 0:32,1/6/2020 0:50,,849,1/6/2020 0:00,1,Home,IW70NTJ X 1 X 849
325132,U6PHSKT,2,12.8,1,,0,0,No,Yes,5,5,6.29,40,,1/6/2020 0:00,1/6/2020 0:06,1/6/2020 0:14,1/6/2020 0:24,1/6/2020 0:36,,401,1/6/2020 0:00,3,Work,U6PHSKT X 3 X 401
325133,VS7PA11,1,8.3,1,,0,0,No,No,,0,2.4,30,,1/6/2020 0:02,1/6/2020 0:06,1/6/2020 0:02,1/6/2020 0:12,1/6/2020 0:38,,846,1/6/2020 0:01,0,,VS7PA11 X 0 X 846
325135,1TPAIWL,2,9.8,1,,0,0,No,No,,0,8.72,40,,1/6/2020 0:03,1/6/2020 0:08,1/6/2020 0:08,1/6/2020 0:32,1/6/2020 0:40,,583,1/6/2020 0:03,1,,1TPAIWL X 1 X 583
325137,572I8GG,4,37.5,1,,0,0,No,No,,0,10.93,45,,1/6/2020 0:10,1/6/2020 0:18,1/6/2020 0:11,1/6/2020 0:26,1/6/2020 0:44,,459,1/6/2020 0:04,1,Home,572I8GG X 1 X 459
325140,6MA6E08,3,36.7,1,,0,0,No,No,,0,2.59,40,,1/6/2020 0:07,1/6/2020 0:12,1/6/2020 0:07,1/6/2020 0:28,1/6/2020 0:54,,197,1/6/2020 0:05,1,Home,6MA6E08 X 1 X 197
325142,36SCWSW,3,7.3,1,,0,0,No,No,,0,5.13,40,,1/6/2020 0:10,1/6/2020 0:14,1/6/2020 0:20,1/6/2020 0:26,1/6/2020 0:40,,191,1/6/2020 0:09,0,,36SCWSW X 0 X 191
325145,UME9MYX,1,0,1,freedelivery,0,0,No,No,,0,4.59,35,,1/6/2020 0:14,1/6/2020 0:20,1/6/2020 0:21,1/6/2020 0:26,1/6/2020 0:50,,846,1/6/2020 0:14,0,Work,UME9MYX X 0 X 846
325149,3AYQ7LI,1,8.3,1,,0,0,No,No,,0,4.05,35,,1/6/2020 0:17,1/6/2020 0:22,1/6/2020 0:18,1/6/2020 0:28,1/6/2020 0:44,,845,1/6/2020 0:16,0,Other,3AYQ7LI X 0 X 845
325150,3XZN5RU,3,17.9,1,,0,0,No,Yes,5,5,9.79,50,,1/6/2020 0:18,1/6/2020 0:22,1/6/2020 0:26,1/6/2020 0:37,1/6/2020 0:48,,79,1/6/2020 0:18,1,Home,3XZN5RU X 1 X 79
325153,Z96G6RE,1,0,1,freedelivery,0,0,No,No,,0,4.52,40,,1/6/2020 0:21,1/6/2020 0:26,1/6/2020 0:21,1/6/2020 0:36,1/6/2020 0:48,,846,1/6/2020 0:21,0,Work,Z96G6RE X 0 X 846
325154,AT1VTSA,1,0,1,haked30200,0,0,No,Yes,4,5,6.11,40,,1/6/2020 0:26,1/6/2020 0:32,1/6/2020 0:26,1/6/2020 0:52,1/6/2020 0:57,,79,1/6/2020 0:23,0,Home,AT1VTSA X 0 X 79
325158,NK2HFSI,2,8.2,1,,0,0,No,No,,0,1.09,30,,1/6/2020 0:31,1/6/2020 0:36,1/6/2020 0:43,1/6/2020 1:00,1/6/2020 1:22,,192,1/6/2020 0:29,0,Home,NK2HFSI X 0 X 192
325159,HT27TY1,2,10.9,1,,0,0,No,No,,0,5.98,45,,1/6/2020 0:31,1/6/2020 0:36,1/6/2020 0:39,1/6/2020 0:50,1/6/2020 1:12,,79,1/6/2020 0:30,2,Other,HT27TY1 X 2 X 79
325162,9AU5OBD,2,8.7,1,,0,0,No,Yes,5,5,4.43,40,,1/6/2020 0:34,1/6/2020 0:52,1/6/2020 0:34,1/6/2020 1:00,1/6/2020 1:12,,459,1/6/2020 0:33,2,Work,9AU5OBD X 2 X 459
325163,74JC6ZY,5,20.1,1,,0,0,No,No,,0,3.52,40,,1/6/2020 0:36,1/6/2020 0:42,1/6/2020 1:07,1/6/2020 1:09,1/6/2020 1:11,,84,1/6/2020 0:34,1,,74JC6ZY X 1 X 84
325166,A1E4BWK,2,18.5,1,,0,0,No,Yes,5,5,1.65,35,,1/6/2020 0:35,1/6/2020 0:40,1/6/2020 0:48,1/6/2020 0:48,1/6/2020 0:58,,67,1/6/2020 0:34,2,Work,A1E4BWK X 2 X 67
325169,A28TUL7,2,16,1,,0,0,No,No,,0,8.1,45,,1/6/2020 0:43,1/6/2020 0:49,1/6/2020 0:48,1/6/2020 0:58,1/6/2020 1:10,,79,1/6/2020 0:41,1,,A28TUL7 X 1 X 79
325171,KBNUNOL,2,6.3,1,,0,0,No,No,,0,4.5,35,,1/6/2020 0:44,1/6/2020 0:48,1/6/2020 0:48,1/6/2020 1:06,1/6/2020 1:38,,573,1/6/2020 0:43,1,,KBNUNOL X 1 X 573
325172,4BMDUXL,1,7,1,,0,0,No,No,,0,11.4,50,,1/6/2020 0:46,1/6/2020 0:52,1/6/2020 0:50,1/6/2020 0:59,1/6/2020 1:14,,176,1/6/2020 0:44,0,Home,4BMDUXL X 0 X 176
325174,PNV9I7Y,2,7.4,1,,0,0,No,No,,0,1.59,30,1/5/2025 23:20,1/6/2020 0:46,1/6/2020 0:52,1/6/2020 1:04,1/6/2020 1:04,1/6/2020 1:09,,849,1/6/2020 0:46,0,Work,PNV9I7Y X 0 X 849
325175,IW2K0WO,4,11.1,1,,0,0,No,No,,0,12.24,50,,1/6/2020 0:53,1/6/2020 1:09,1/6/2020 0:53,1/6/2020 1:21,1/6/2020 1:53,,459,1/6/2020 0:47,1,Work,IW2K0WO X 1 X 459
325177,XF9D9K7,2,10.3,1,,0,0,No,No,,0,8.26,40,,1/6/2020 0:51,1/6/2020 0:56,1/6/2020 0:59,1/6/2020 1:02,1/6/2020 1:19,,386,1/6/2020 0:49,0,Other,XF9D9K7 X 0 X 386
325184,3E07BT3,2,9,1,,0,0,No,No,,0,7.85,40,,1/6/2020 1:00,1/6/2020 1:23,1/6/2020 1:06,1/6/2020 1:53,1/6/2020 2:04,,573,1/6/2020 0:57,0,,3E07BT3 X 0 X 573
325187,D8MUXUT,2,11.4,1,,0,0,No,No,,0,2.06,35,,1/6/2020 1:07,1/6/2020 1:10,1/6/2020 1:18,1/6/2020 1:18,1/6/2020 1:20,,84,1/6/2020 1:02,0,,D8MUXUT X 0 X 84
325189,0PA1LUC,1,6,1,,0,0,No,Yes,5,5,1.83,35,,1/6/2020 1:06,1/6/2020 1:22,1/6/2020 1:06,1/6/2020 1:36,1/6/2020 1:43,,199,1/6/2020 1:04,0,Work,0PA1LUC X 0 X 199
325190,IZ17PI0,2,11.1,1,,0,0,No,No,,0,1.71,30,,1/6/2020 1:06,1/6/2020 1:23,,,1/6/2020 11:38,,573,1/6/2020 1:05,3,Other,IZ17PI0 X 3 X 573
325191,6F8E5NT,3,12.2,1,,0,0,No,No,,0,12.61,60,,1/6/2020 1:06,1/6/2020 1:31,1/6/2020 1:13,1/6/2020 1:49,1/6/2020 2:16,,79,1/6/2020 1:06,1,Work,6F8E5NT X 1 X 79
325192,A7ZKLSO,1,7.7,1,,0,0,No,No,,0,3.96,35,,1/6/2020 1:06,1/6/2020 1:10,1/6/2020 1:08,1/6/2020 1:13,1/6/2020 1:23,,841,1/6/2020 1:06,1,,A7ZKLSO X 1 X 841
325196,K9UGDAM,3,16.6,1,,0,0,No,Yes,5,4,14.45,45,,1/6/2020 1:12,1/6/2020 1:17,1/6/2020 1:23,1/6/2020 1:39,1/6/2020 1:58,,104,1/6/2020 1:10,3,,K9UGDAM X 3 X 104
325197,5024KNZ,3,12.5,1,,0,0,No,Yes,5,5,9.12,45,,1/6/2020 1:13,1/6/2020 1:19,1/6/2020 1:13,1/6/2020 1:38,1/6/2020 1:49,,79,1/6/2020 1:12,1,Home,5024KNZ X 1 X 79
325198,H3CYTM1,5,45.4,1,,0,0,No,Yes,5,5,5.92,50,,1/6/2020 1:18,1/6/2020 1:21,1/6/2020 1:20,1/6/2020 1:40,1/6/2020 1:51,,289,1/6/2020 1:17,0,,H3CYTM1 X 0 X 289
325199,L1QQBIG,3,7,1,,0,0,No,No,,0,3.36,35,,1/6/2020 1:21,1/6/2020 1:25,1/6/2020 1:22,1/6/2020 1:34,1/6/2020 1:52,,858,1/6/2020 1:21,0,Home,L1QQBIG X 0 X 858
325200,GUBSWF9,2,5.3,1,,0,0,No,Yes,4,5,1.87,35,,1/6/2020 1:27,1/6/2020 1:31,1/6/2020 1:27,1/6/2020 1:47,1/6/2020 1:57,,846,1/6/2020 1:27,0,Other,GUBSWF9 X 0 X 846
325201,Z178WXE,1,7.4,1,,0,0,No,No,,0,3.92,35,,1/6/2020 1:27,1/6/2020 1:31,1/6/2020 1:27,1/6/2020 1:40,1/6/2020 1:52,,849,1/6/2020 1:27,1,Home,Z178WXE X 1 X 849
325202,CUTIYJ2,1,0,1,freedelivery,0,0,No,No,,0,4.04,35,,1/6/2020 1:31,1/6/2020 1:34,1/6/2020 1:31,1/6/2020 1:41,1/6/2020 2:07,,845,1/6/2020 1:31,0,Work,CUTIYJ2 X 0 X 845
325205,H9KV9OH,1,0,1,freedelivery,0,0,No,No,,0,2.88,30,,1/6/2020 1:34,1/6/2020 1:42,1/6/2020 1:34,1/6/2020 2:10,1/6/2020 2:18,,845,1/6/2020 1:34,0,Work,H9KV9OH X 0 X 845
